id,created_at,gender,age,travel_frequency,weight_monuments,weight_beaches,weight_mountains,weight_infrastructure,weight_costs,weight_safety,wsm_ranking_text,wsm_ranking,list_a_type,list_b_type,list_c_type,wsm_relevance,wsm_achievable,wsm_inspiring,asp_relevance,asp_achievable,asp_inspiring,real_relevance,real_achievable,real_inspiring,final_choice_letter,final_choice_type,is_synthetic,justification_text,personalization_useful
072c77be-c097-4b10-89bf-1f0a1d1e41b1,2026-05-04 07:06:35.875841+00,Kobieta,36-45 lat,2-3 razy w roku,0.14,0.22,0.31,0.06,0.21,0.06,"Włochy (75.9%), Chiny (74.1%), USA (71.2%), Indie (65.4%), Francja (63.3%), Hiszpania (61.6%), Grecja (60.1%), Japonia (58.5%), Meksyk (58.4%), Indonezja (57.2%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7586999999999999,""matchPct"":75.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.7406999999999999,""matchPct"":74.1},{""code"":""US"",""name"":""USA"",""score"":0.7116999999999999,""matchPct"":71.2},{""code"":""IN"",""name"":""Indie"",""score"":0.6543000000000001,""matchPct"":65.4},{""code"":""FR"",""name"":""Francja"",""score"":0.6333,""matchPct"":63.3},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.616,""matchPct"":61.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6009999999999999,""matchPct"":60.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.5845,""matchPct"":58.5},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5839,""matchPct"":58.4},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5721,""matchPct"":57.2}]",aspirations,reality,wsm,3,2,2,2,1,1,3,4,2,B,reality,false,Kasa,trudno_powiedziec
072d0d7f-717f-44be-86e1-24658cf0e0da,2026-05-04 19:57:21.54627+00,Mężczyzna,18-25 lat,Raz w roku,0.1,0.5,0.01,0.19,0.11,0.09,"Grecja (75.7%), Włochy (72.1%), Tajlandia (70.9%), Australia (68.4%), USA (68.2%), Hiszpania (66.7%), Indonezja (65.8%), Filipiny (63.8%), Francja (63.2%), Meksyk (62.7%)","[{""code"":""GR"",""name"":""Grecja"",""score"":0.7572999999999999,""matchPct"":75.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.7212000000000001,""matchPct"":72.1},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.7093999999999999,""matchPct"":70.9},{""code"":""AU"",""name"":""Australia"",""score"":0.6843000000000001,""matchPct"":68.4},{""code"":""US"",""name"":""USA"",""score"":0.6818000000000001,""matchPct"":68.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6671999999999999,""matchPct"":66.7},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6582,""matchPct"":65.8},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6383,""matchPct"":63.8},{""code"":""FR"",""name"":""Francja"",""score"":0.6323,""matchPct"":63.2},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6272,""matchPct"":62.7}]",reality,aspirations,wsm,4,2,3,2,1,4,3,4,4,A,reality,false,,tak
07a270a0-916e-4a10-9f54-fe19ec4ea198,2026-05-04 18:21:11.788693+00,Kobieta,18-25 lat,Raz w roku,0.4,0.02,0.04,0.2,0.09,0.25,"Włochy (83.7%), Chiny (75.6%), Francja (72.4%), Hiszpania (72%), Japonia (62.7%), Holandia (62.5%), Wielka Brytania (60.8%), Indie (57.6%), USA (56.1%), Grecja (53.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8368000000000001,""matchPct"":83.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.7556,""matchPct"":75.6},{""code"":""FR"",""name"":""Francja"",""score"":0.7243999999999999,""matchPct"":72.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7204999999999999,""matchPct"":72},{""code"":""JP"",""name"":""Japonia"",""score"":0.6267,""matchPct"":62.7},{""code"":""NL"",""name"":""Holandia"",""score"":0.6247,""matchPct"":62.5},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6081000000000001,""matchPct"":60.8},{""code"":""IN"",""name"":""Indie"",""score"":0.5757000000000001,""matchPct"":57.6},{""code"":""US"",""name"":""USA"",""score"":0.5607,""matchPct"":56.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.534,""matchPct"":53.4}]",aspirations,wsm,reality,4,5,4,3,4,2,2,4,2,B,wsm,false,"Chiny i Japonia są wysoko, a mnie najbardziej interesują tamte rejony Azji",tak
09645952-1bf9-476b-9cc3-8b015f87f652,2026-05-04 17:07:56.507511+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.3,0.05,0.3,0.05,0.2,0.1,"Włochy (81.5%), Chiny (78.5%), Francja (67.4%), USA (64.5%), Indie (63.8%), Hiszpania (63%), Japonia (56.7%), Wielka Brytania (53.4%), Turcja (52.4%), Kanada (51.2%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.815,""matchPct"":81.5},{""code"":""CN"",""name"":""Chiny"",""score"":0.7849999999999999,""matchPct"":78.5},{""code"":""FR"",""name"":""Francja"",""score"":0.674,""matchPct"":67.4},{""code"":""US"",""name"":""USA"",""score"":0.645,""matchPct"":64.5},{""code"":""IN"",""name"":""Indie"",""score"":0.6375000000000001,""matchPct"":63.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.63,""matchPct"":63},{""code"":""JP"",""name"":""Japonia"",""score"":0.5665,""matchPct"":56.7},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5335000000000001,""matchPct"":53.4},{""code"":""TR"",""name"":""Turcja"",""score"":0.5235000000000001,""matchPct"":52.4},{""code"":""CA"",""name"":""Kanada"",""score"":0.512,""matchPct"":51.2}]",aspirations,wsm,reality,3,2,4,3,1,4,4,3,4,C,reality,false,Lista C zdecydowanie tańsza od reszty oraz lepiej rozdysponowana pod względem historii i gór,tak
09721377-9cf6-4cee-8459-bc945f6a967f,2026-05-04 17:11:33.820643+00,Kobieta,18-25 lat,Raz w roku,0.25,0.05,0.12,0.03,0.15,0.4,"Chiny (80.8%), Włochy (74.9%), Hiszpania (68%), Japonia (65.5%), Francja (62.2%), Gruzja (61.3%), Holandia (60.5%), Słowenia (60.2%), Chorwacja (59.3%), Finlandia (59%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8076,""matchPct"":80.8},{""code"":""IT"",""name"":""Włochy"",""score"":0.7488999999999999,""matchPct"":74.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6795,""matchPct"":68},{""code"":""JP"",""name"":""Japonia"",""score"":0.6548,""matchPct"":65.5},{""code"":""FR"",""name"":""Francja"",""score"":0.6219,""matchPct"":62.2},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6125,""matchPct"":61.3},{""code"":""NL"",""name"":""Holandia"",""score"":0.6052,""matchPct"":60.5},{""code"":""SI"",""name"":""Słowenia"",""score"":0.6015,""matchPct"":60.2},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.5925,""matchPct"":59.3},{""code"":""FI"",""name"":""Finlandia"",""score"":0.5896,""matchPct"":59}]",wsm,reality,aspirations,4,3,2,2,3,3,4,5,3,B,reality,false,"Lista A była zbyt kosztowna, natomiast listę c odrzucam pod względem bezpieczeństwa",trudno_powiedziec
0b00a386-a812-4b99-a9c6-d08077ae9cf6,2026-05-02 14:47:11.844853+00,Kobieta,18-25 lat,2-3 razy w roku,0.08,0.5,0.1,0.05,0.12,0.15,"Grecja (69.7%), Tajlandia (68.5%), Włochy (68.4%), USA (66.4%), Indonezja (65.8%), Australia (64.4%), Filipiny (63%), Chiny (62.2%), Indie (61.1%), Hiszpania (61%)","[{""code"":""GR"",""name"":""Grecja"",""score"":0.6965,""matchPct"":69.7},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6849,""matchPct"":68.5},{""code"":""IT"",""name"":""Włochy"",""score"":0.6839000000000001,""matchPct"":68.4},{""code"":""US"",""name"":""USA"",""score"":0.6641,""matchPct"":66.4},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6575,""matchPct"":65.8},{""code"":""AU"",""name"":""Australia"",""score"":0.6444,""matchPct"":64.4},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6302,""matchPct"":63},{""code"":""CN"",""name"":""Chiny"",""score"":0.6215999999999999,""matchPct"":62.2},{""code"":""IN"",""name"":""Indie"",""score"":0.6113999999999999,""matchPct"":61.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6102000000000001,""matchPct"":61}]",wsm,reality,aspirations,2,4,3,4,4,4,1,5,1,C,aspirations,false,,tak
0b8c4dbc-b281-45f5-aef0-ebab635322a5,2026-05-04 17:09:04.761472+00,Kobieta,18-25 lat,Raz w roku,0.2,0.15,0.2,0.1,0.2,0.15,"Włochy (77.8%), Chiny (74.9%), Hiszpania (66.5%), Francja (66.2%), USA (65.3%), Indie (63.4%), Japonia (60.9%), Grecja (59.6%), Turcja (56.4%), Gruzja (55.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7775000000000001,""matchPct"":77.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.749,""matchPct"":74.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6650000000000001,""matchPct"":66.5},{""code"":""FR"",""name"":""Francja"",""score"":0.662,""matchPct"":66.2},{""code"":""US"",""name"":""USA"",""score"":0.6525,""matchPct"":65.3},{""code"":""IN"",""name"":""Indie"",""score"":0.6335,""matchPct"":63.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.6094999999999999,""matchPct"":60.9},{""code"":""GR"",""name"":""Grecja"",""score"":0.5955,""matchPct"":59.6},{""code"":""TR"",""name"":""Turcja"",""score"":0.5640000000000001,""matchPct"":56.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5535000000000001,""matchPct"":55.4}]",reality,wsm,aspirations,3,2,4,5,3,5,2,4,1,C,aspirations,false,Lista C zawiera kraje ktore chcialam kiedys juz odwiedzic i wydaja sie one dla mnie najprzyjazniejsze i najzgodniejsze z moimi preferencjami,trudno_powiedziec
0ba80235-b9fe-4ee1-946f-89ccc9e4e0cc,2026-05-04 17:16:14.100606+00,Mężczyzna,26-35 lat,Raz na kilka lat,0,0.3,0.1,0.2,0.2,0.2,"Grecja (74.1%), Hiszpania (71.5%), Włochy (71.4%), Chiny (70.9%), USA (70.7%), Tajlandia (69.3%), Japonia (68.7%), Indonezja (67.8%), Australia (65.7%), Chorwacja (65.2%)","[{""code"":""GR"",""name"":""Grecja"",""score"":0.741,""matchPct"":74.1},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7150000000000001,""matchPct"":71.5},{""code"":""IT"",""name"":""Włochy"",""score"":0.7140000000000001,""matchPct"":71.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7090000000000001,""matchPct"":70.9},{""code"":""US"",""name"":""USA"",""score"":0.707,""matchPct"":70.7},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.693,""matchPct"":69.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.687,""matchPct"":68.7},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6779999999999999,""matchPct"":67.8},{""code"":""AU"",""name"":""Australia"",""score"":0.6569999999999999,""matchPct"":65.7},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6520000000000001,""matchPct"":65.2}]",aspirations,wsm,reality,4,4,3,2,2,2,4,4,4,C,reality,false,,tak
0c3c3300-ede5-4a46-8921-7deab0d8effb,2026-05-04 07:14:30.893444+00,Kobieta,36-45 lat,Raz w roku,0.11,0.26,0.16,0.22,0.08,0.17,"Włochy (73.8%), Chiny (72.4%), USA (71.8%), Hiszpania (67.4%), Japonia (66.5%), Grecja (65.7%), Francja (64.7%), Australia (62.5%), Tajlandia (61.1%), Indie (60.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7381,""matchPct"":73.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.7235999999999999,""matchPct"":72.4},{""code"":""US"",""name"":""USA"",""score"":0.7177,""matchPct"":71.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6742,""matchPct"":67.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.6654,""matchPct"":66.5},{""code"":""GR"",""name"":""Grecja"",""score"":0.657,""matchPct"":65.7},{""code"":""FR"",""name"":""Francja"",""score"":0.6465,""matchPct"":64.7},{""code"":""AU"",""name"":""Australia"",""score"":0.6246,""matchPct"":62.5},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6109000000000001,""matchPct"":61.1},{""code"":""IN"",""name"":""Indie"",""score"":0.6067,""matchPct"":60.7}]",reality,wsm,aspirations,3,2,3,3,2,4,4,3,3,B,wsm,false,,trudno_powiedziec
0de9f85c-19b5-4d28-a35d-470092d4bd43,2026-05-04 17:09:32.87591+00,Mężczyzna,18-25 lat,2-3 razy w roku,0,0.1,0.1,0.15,0.4,0.25,"Gruzja (79%), Hiszpania (78.1%), Chiny (77.8%), Chorwacja (76.8%), Andora (76.5%), Słowenia (75.8%), Włochy (75.3%), Portugalia (75%), Finlandia (73.6%), Grecja (73.6%)","[{""code"":""GE"",""name"":""Gruzja"",""score"":0.7895000000000001,""matchPct"":79},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.781,""matchPct"":78.1},{""code"":""CN"",""name"":""Chiny"",""score"":0.778,""matchPct"":77.8},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.7675,""matchPct"":76.8},{""code"":""AD"",""name"":""Andora"",""score"":0.765,""matchPct"":76.5},{""code"":""SI"",""name"":""Słowenia"",""score"":0.7580000000000001,""matchPct"":75.8},{""code"":""IT"",""name"":""Włochy"",""score"":0.7525000000000001,""matchPct"":75.3},{""code"":""PT"",""name"":""Portugalia"",""score"":0.7495,""matchPct"":75},{""code"":""FI"",""name"":""Finlandia"",""score"":0.7364999999999999,""matchPct"":73.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.7355,""matchPct"":73.6}]",wsm,aspirations,reality,4,4,3,3,3,4,4,4,3,A,wsm,false,,tak
0ef35da6-f69d-48ce-86f2-8176866fce05,2026-05-04 19:47:39.903963+00,Kobieta,26-35 lat,Raz w roku,0.05,0.05,0.15,0.15,0.24,0.36,"Chiny (83%), Andora (74.5%), Hiszpania (74.2%), Gruzja (74.1%), Słowenia (73.9%), Włochy (73.1%), Chorwacja (72.8%), Finlandia (72.6%), Japonia (72.3%), Portugalia (70.8%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8299,""matchPct"":83},{""code"":""AD"",""name"":""Andora"",""score"":0.7447999999999999,""matchPct"":74.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7423,""matchPct"":74.2},{""code"":""GE"",""name"":""Gruzja"",""score"":0.7414000000000001,""matchPct"":74.1},{""code"":""SI"",""name"":""Słowenia"",""score"":0.7388999999999999,""matchPct"":73.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.731,""matchPct"":73.1},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.7276,""matchPct"":72.8},{""code"":""FI"",""name"":""Finlandia"",""score"":0.7263999999999999,""matchPct"":72.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.7231,""matchPct"":72.3},{""code"":""PT"",""name"":""Portugalia"",""score"":0.7079,""matchPct"":70.8}]",wsm,aspirations,reality,1,3,1,1,2,1,1,3,1,C,reality,false,,trudno_powiedziec
0ef67741-5c7f-4aac-b1c7-99b7df292e90,2026-05-04 17:26:33.19803+00,Kobieta,18-25 lat,Raz na kilka lat,0.25,0.1,0.1,0.05,0.15,0.35,"Chiny (77.6%), Włochy (75.4%), Hiszpania (68%), Japonia (64.3%), Francja (63.1%), Indie (59.1%), Gruzja (58.9%), Holandia (58.3%), Słowenia (57.4%), Chorwacja (57.4%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7759999999999999,""matchPct"":77.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.754,""matchPct"":75.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6795,""matchPct"":68},{""code"":""JP"",""name"":""Japonia"",""score"":0.6425000000000001,""matchPct"":64.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6305,""matchPct"":63.1},{""code"":""IN"",""name"":""Indie"",""score"":0.591,""matchPct"":59.1},{""code"":""GE"",""name"":""Gruzja"",""score"":0.589,""matchPct"":58.9},{""code"":""NL"",""name"":""Holandia"",""score"":0.5834999999999999,""matchPct"":58.3},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5735,""matchPct"":57.4},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.5735,""matchPct"":57.4}]",reality,wsm,aspirations,3,1,4,2,1,3,4,3,5,A,reality,false,,tak
0fa44721-c79b-43b8-b915-4c8bfaec7dae,2026-05-04 17:55:22.023226+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.2,0.05,0.1,0.2,0.25,0.2,"Włochy (80.8%), Chiny (76.8%), Hiszpania (75.1%), Francja (72.3%), Japonia (65.5%), Holandia (64.9%), Wielka Brytania (64.3%), Gruzja (64.1%), Grecja (63.9%), Indie (63.8%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8075,""matchPct"":80.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.768,""matchPct"":76.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7505000000000001,""matchPct"":75.1},{""code"":""FR"",""name"":""Francja"",""score"":0.723,""matchPct"":72.3},{""code"":""JP"",""name"":""Japonia"",""score"":0.655,""matchPct"":65.5},{""code"":""NL"",""name"":""Holandia"",""score"":0.649,""matchPct"":64.9},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.643,""matchPct"":64.3},{""code"":""GE"",""name"":""Gruzja"",""score"":0.641,""matchPct"":64.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.6385000000000001,""matchPct"":63.9},{""code"":""IN"",""name"":""Indie"",""score"":0.638,""matchPct"":63.8}]",reality,wsm,aspirations,4,3,4,2,1,2,3,3,3,B,wsm,false,,tak
0fc73f66-585f-414e-b693-171496ed86de,2026-05-02 15:01:17.168055+00,Kobieta,46-60 lat,2-3 razy w roku,0.15,0.39,0.2,0.15,0,0.11,"USA (72.3%), Włochy (71.9%), Chiny (67.4%), Australia (63%), Grecja (62.4%), Japonia (61.4%), Tajlandia (60.5%), Francja (59.8%), Hiszpania (59.7%), Indie (59%)","[{""code"":""US"",""name"":""USA"",""score"":0.7228999999999999,""matchPct"":72.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.7187,""matchPct"":71.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.6744,""matchPct"":67.4},{""code"":""AU"",""name"":""Australia"",""score"":0.6297999999999999,""matchPct"":63},{""code"":""GR"",""name"":""Grecja"",""score"":0.6244000000000001,""matchPct"":62.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.6135,""matchPct"":61.4},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6050000000000001,""matchPct"":60.5},{""code"":""FR"",""name"":""Francja"",""score"":0.5984999999999999,""matchPct"":59.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5972000000000001,""matchPct"":59.7},{""code"":""IN"",""name"":""Indie"",""score"":0.5896,""matchPct"":59}]",wsm,aspirations,reality,4,3,4,4,3,3,3,5,4,C,reality,false,"Lista C  zawiera najwięcej państw, które chciałabym ponownie odwiedzić. Na pozostałych listach są kraje, które planuję jeszcze odwiedzić, ale na ten moment są poza finansowymi możliwościami bądź nie ma  danych krajów na żadnej liście.",tak
0fdf7842-6f00-45a5-a6a3-9f005de8a0f4,2026-05-04 17:07:21.536347+00,Inna,18-25 lat,Raz na kilka lat,0.25,0,0.3,0.01,0.15,0.29,"Chiny (84.7%), Włochy (76.5%), Hiszpania (63%), Japonia (62.6%), Francja (62.1%), USA (62%), Indie (60.9%), Gruzja (56.9%), Słowenia (56.1%), Kanada (55.4%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8472,""matchPct"":84.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.7646,""matchPct"":76.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6298999999999999,""matchPct"":63},{""code"":""JP"",""name"":""Japonia"",""score"":0.6255,""matchPct"":62.6},{""code"":""FR"",""name"":""Francja"",""score"":0.6213,""matchPct"":62.1},{""code"":""US"",""name"":""USA"",""score"":0.6197,""matchPct"":62},{""code"":""IN"",""name"":""Indie"",""score"":0.6092,""matchPct"":60.9},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5688,""matchPct"":56.9},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5607,""matchPct"":56.1},{""code"":""CA"",""name"":""Kanada"",""score"":0.5537,""matchPct"":55.4}]",reality,aspirations,wsm,5,2,4,3,1,4,4,3,4,B,aspirations,false,,tak
0ffbcfd0-5d94-45c1-8607-475b28dc4a31,2026-05-04 17:12:46.728647+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.1,0.3,0,0,0.25,0.35,"Włochy (69.7%), Chiny (69.6%), Hiszpania (69.3%), Grecja (67.6%), Gruzja (65.1%), Chorwacja (64.7%), Japonia (64.6%), Tajlandia (64.2%), Wietnam (62.4%), Indonezja (62%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.6970000000000001,""matchPct"":69.7},{""code"":""CN"",""name"":""Chiny"",""score"":0.696,""matchPct"":69.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6925,""matchPct"":69.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.6759999999999999,""matchPct"":67.6},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6505,""matchPct"":65.1},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.6465000000000001,""matchPct"":64.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.6455,""matchPct"":64.6},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.642,""matchPct"":64.2},{""code"":""VN"",""name"":""Wietnam"",""score"":0.6234999999999999,""matchPct"":62.4},{""code"":""ID"",""name"":""Indonezja"",""score"":0.62,""matchPct"":62}]",wsm,aspirations,reality,5,5,5,4,5,5,5,5,5,C,reality,false,"Wolę raczej ciepłe i znane kraje, gdzie da się dogadać w języku Angielskim. Zależy mi też na ciepłych bardziej krajach dlatego wybrałem tę listę.",tak
106ddc95-2e68-48de-9ff6-a54b3d790a4a,2026-05-04 17:32:03.410354+00,Kobieta,18-25 lat,Raz na kilka lat,0.2,0.15,0.15,0.1,0.15,0.25,"Chiny (75.9%), Włochy (75.6%), Hiszpania (67.2%), Francja (64.2%), Japonia (63.8%), USA (62.5%), Indie (60.8%), Grecja (58.5%), Gruzja (56.9%), Słowenia (55.5%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7585,""matchPct"":75.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.756,""matchPct"":75.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.672,""matchPct"":67.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6415,""matchPct"":64.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.638,""matchPct"":63.8},{""code"":""US"",""name"":""USA"",""score"":0.625,""matchPct"":62.5},{""code"":""IN"",""name"":""Indie"",""score"":0.608,""matchPct"":60.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.5845,""matchPct"":58.5},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5690000000000001,""matchPct"":56.9},{""code"":""SI"",""name"":""Słowenia"",""score"":0.555,""matchPct"":55.5}]",reality,wsm,aspirations,5,4,5,4,3,5,4,3,4,B,wsm,false,"lista b ma dla mnie więcej kierunków, które chciałabym odwiedzić, to jest moje marzenie. Lista co kierunki które mnie mniej interesują, lista a jest spoko ale najbardziej przemawia do mnie lista B",tak
1083c55a-140c-465d-8ed6-4ded327dbf23,2026-05-04 18:41:19.890042+00,Mężczyzna,26-35 lat,Raz w roku,0.1,0,0.5,0.1,0.1,0.2,"Chiny (90.1%), USA (77.9%), Włochy (73.9%), Kanada (69.6%), Japonia (66.7%), Indie (63%), Francja (61%), Hiszpania (60.2%), Słowenia (59.8%), Finlandia (58.6%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.9009999999999998,""matchPct"":90.1},{""code"":""US"",""name"":""USA"",""score"":0.779,""matchPct"":77.9},{""code"":""IT"",""name"":""Włochy"",""score"":0.7389999999999999,""matchPct"":73.9},{""code"":""CA"",""name"":""Kanada"",""score"":0.6960000000000001,""matchPct"":69.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.667,""matchPct"":66.7},{""code"":""IN"",""name"":""Indie"",""score"":0.63,""matchPct"":63},{""code"":""FR"",""name"":""Francja"",""score"":0.61,""matchPct"":61},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.602,""matchPct"":60.2},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5980000000000001,""matchPct"":59.8},{""code"":""FI"",""name"":""Finlandia"",""score"":0.5860000000000001,""matchPct"":58.6}]",reality,wsm,aspirations,4,2,4,4,2,4,2,4,3,A,reality,false,lista A jest najbardziej osiągalna cenowo i logistycznie (ograniczone dni urlopu),trudno_powiedziec
